"","date","hour","minute","total_load","count_occ","NA_sum","pct_NA_points","mean_EVSE","mean_imputed","pct_imputed","max_load","max_occ","max_pct_NA_pts","NA_max","max_imputed","max_pct_imputed"
"1",2024-07-01,0,0,3804,153,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"2",2024-07-01,0,5,4031,154,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"3",2024-07-01,0,10,3965,153,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"4",2024-07-01,0,15,3687,153,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"5",2024-07-01,0,20,3731,153,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"6",2024-07-01,0,25,3687,151,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"7",2024-07-01,0,30,3621,150,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"8",2024-07-01,0,35,3551,143,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"9",2024-07-01,0,40,3851,144,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"10",2024-07-01,0,45,3562,144,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"11",2024-07-01,0,50,3862,145,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"12",2024-07-01,0,55,3562,144,0,0,26.7430555555556,0,0,4031,154,0,0,0,0
"13",2024-07-01,1,0,4162,146,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"14",2024-07-01,1,5,3452,139,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"15",2024-07-01,1,10,3452,139,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"16",2024-07-01,1,15,3130,137,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"17",2024-07-01,1,20,2830,136,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"18",2024-07-01,1,25,2830,136,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"19",2024-07-01,1,30,2808,135,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"20",2024-07-01,1,35,2847,135,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"21",2024-07-01,1,40,2847,135,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"22",2024-07-01,1,45,3436,136,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"23",2024-07-01,1,50,3436,136,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"24",2024-07-01,1,55,3414,135,0,0,28.5068493150685,0,0,4162,146,0,0,0,0
"25",2024-07-01,2,0,6365.4,286,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"26",2024-07-01,2,5,5760.4,281,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"27",2024-07-01,2,10,5727.4,279,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"28",2024-07-01,2,15,5749.4,280,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"29",2024-07-01,2,20,5749.4,280,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"30",2024-07-01,2,25,5449.4,279,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"31",2024-07-01,2,30,5727.4,279,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"32",2024-07-01,2,35,5673.4,275,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"33",2024-07-01,2,40,5673.4,275,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"34",2024-07-01,2,45,5373.4,274,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"35",2024-07-01,2,50,5373.4,274,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"36",2024-07-01,2,55,5373.4,274,0,0,22.2566433566434,0,0,6365.4,286,0,0,0,0
"37",2024-07-01,3,0,5351.4,273,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"38",2024-07-01,3,5,5741.7,273,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"39",2024-07-01,3,10,5719.7,272,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"40",2024-07-01,3,15,5719.7,272,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"41",2024-07-01,3,20,5719.7,272,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"42",2024-07-01,3,25,5419.7,271,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"43",2024-07-01,3,30,5397.7,270,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"44",2024-07-01,3,35,5430.7,272,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"45",2024-07-01,3,40,5452.7,273,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"46",2024-07-01,3,45,5452.7,273,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"47",2024-07-01,3,50,5452.7,273,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"48",2024-07-01,3,55,5452.7,273,0,0,21.0318681318681,0,0,5741.7,273,0,0,0,0
"49",2024-07-01,4,0,5756.4,275,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"50",2024-07-01,4,5,5384.4,273,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"51",2024-07-01,4,10,5684.4,274,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"52",2024-07-01,4,15,5668.4,273,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"53",2024-07-01,4,20,5368.4,272,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"54",2024-07-01,4,25,5668.4,273,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"55",2024-07-01,4,30,5668.4,273,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"56",2024-07-01,4,35,5568.4,272,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"57",2024-07-01,4,40,5568.4,272,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"58",2024-07-01,4,45,5590.4,273,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"59",2024-07-01,4,50,5290.4,272,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"60",2024-07-01,4,55,5590.4,273,0,0,20.9323636363636,0,0,5756.4,275,0,0,0,0
"61",2024-07-01,5,0,5612.4,274,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"62",2024-07-01,5,5,5334.4,274,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"63",2024-07-01,5,10,5334.4,274,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"64",2024-07-01,5,15,5367.4,276,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"65",2024-07-01,5,20,5367.4,276,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"66",2024-07-01,5,25,5367.4,276,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"67",2024-07-01,5,30,5367.4,276,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"68",2024-07-01,5,35,5411.4,278,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"69",2024-07-01,5,40,5411.4,278,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"70",2024-07-01,5,45,5400.4,277,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"71",2024-07-01,5,50,5400.4,277,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"72",2024-07-01,5,55,5400.4,277,0,0,20.4832116788321,0,0,5612.4,278,0,0,0,0
"73",2024-07-01,6,0,5400.4,277,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"74",2024-07-01,6,5,5378.4,276,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"75",2024-07-01,6,10,5378.4,276,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"76",2024-07-01,6,15,5378.4,276,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"77",2024-07-01,6,20,5356.4,275,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"78",2024-07-01,6,25,5356.4,275,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"79",2024-07-01,6,30,5312.4,273,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"80",2024-07-01,6,35,5334.4,274,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"81",2024-07-01,6,40,5334.4,274,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"82",2024-07-01,6,45,5334.4,274,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"83",2024-07-01,6,50,5334.4,274,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"84",2024-07-01,6,55,5334.4,274,0,0,19.4960288808664,0,0,5400.4,277,0,0,0,0
"85",2024-07-01,7,0,5334.4,274,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"86",2024-07-01,7,5,5356.4,275,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"87",2024-07-01,7,10,5334.4,274,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"88",2024-07-01,7,15,5334.4,274,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"89",2024-07-01,7,20,5312.4,273,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"90",2024-07-01,7,25,5312.4,273,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"91",2024-07-01,7,30,5312.4,273,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"92",2024-07-01,7,35,5268.4,271,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"93",2024-07-01,7,40,5268.4,271,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"94",2024-07-01,7,45,5634.4,276,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"95",2024-07-01,7,50,5667.4,277,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"96",2024-07-01,7,55,6289.4,280,0,0,22.4621428571429,0,0,6289.4,280,0,0,0,0
"97",2024-07-01,8,0,6077.4,284,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"98",2024-07-01,8,5,6281.4,292,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"99",2024-07-01,8,10,6325.4,294,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"100",2024-07-01,8,15,6680.4,298,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"101",2024-07-01,8,20,7690.4,307,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"102",2024-07-01,8,25,6724.7,306,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"103",2024-07-01,8,30,7145.7,313,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"104",2024-07-01,8,35,7863.7,324,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"105",2024-07-01,8,40,7691,323,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"106",2024-07-01,8,45,8306.7,333,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"107",2024-07-01,8,50,8339.7,334,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"108",2024-07-01,8,55,8460.7,344,0,0,25.0501628664495,0,0,8460.7,344,0,0,0,0
"109",2024-07-01,9,0,8683.7,351,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"110",2024-07-01,9,5,9570.7,370,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"111",2024-07-01,9,10,9897.7,374,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"112",2024-07-01,9,15,10401.7,384,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"113",2024-07-01,9,20,10658.7,388,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"114",2024-07-01,9,25,11357.7,395,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"115",2024-07-01,9,30,10702.7,391,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"116",2024-07-01,9,35,10350.7,401,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"117",2024-07-01,9,40,10331.7,413,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"118",2024-07-01,9,45,10024.7,418,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"119",2024-07-01,9,50,9866.7,423,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"120",2024-07-01,9,55,10320.7,434,0,0,28.7536708860759,0,0,11357.7,434,0,0,0,0
"121",2024-07-01,10,0,10737.7,444,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"122",2024-07-01,10,5,10689.7,471,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"123",2024-07-01,10,10,10444.7,477,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"124",2024-07-01,10,15,11284.7,488,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"125",2024-07-01,10,20,11717.7,496,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"126",2024-07-01,10,25,11733.7,498,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"127",2024-07-01,10,30,11740.7,507,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"128",2024-07-01,10,35,12208.7,538,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"129",2024-07-01,10,40,12313.3,541,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"130",2024-07-01,10,45,13299.3,552,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"131",2024-07-01,10,50,13250.3,552,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"132",2024-07-01,10,55,13981.3,564,0,0,24.7895390070922,0,0,13981.3,564,0,0,0,0
"133",2024-07-01,11,15,13777.3,584,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"134",2024-07-01,11,20,14773.3,596,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"135",2024-07-01,11,25,14239.3,596,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"136",2024-07-01,11,30,14358.3,596,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"137",2024-07-01,11,35,14555.3,606,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"138",2024-07-01,11,40,14409.7,601,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"139",2024-07-01,11,45,14092.7,600,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"140",2024-07-01,11,50,14830.7,613,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"141",2024-07-01,11,55,15654.7,622,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"142",2024-07-01,11,0,13339.3,567,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"143",2024-07-01,11,5,13900.3,580,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"144",2024-07-01,11,10,14132.3,587,0,0,25.1683279742765,0,0,15654.7,622,0,0,0,0
"145",2024-07-01,12,25,14953.7,637,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"146",2024-07-01,12,30,14592.7,631,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"147",2024-07-01,12,35,14444.7,628,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"148",2024-07-01,12,40,14345.7,625,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"149",2024-07-01,12,45,14029.7,625,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"150",2024-07-01,12,50,14082.7,628,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"151",2024-07-01,12,55,14693.7,631,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"152",2024-07-01,12,0,14748.7,621,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"153",2024-07-01,12,5,15235.7,625,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"154",2024-07-01,12,10,15329.7,628,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"155",2024-07-01,12,15,15581.7,636,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"156",2024-07-01,12,20,15303.7,638,0,0,24.4995283018868,0,0,15581.7,638,0,0,0,0
"157",2024-07-01,13,0,15306.7,633,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"158",2024-07-01,13,5,15714.7,637,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"159",2024-07-01,13,10,15315.7,636,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"160",2024-07-01,13,15,14853.7,631,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"161",2024-07-01,13,20,14510.7,632,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"162",2024-07-01,13,25,15666.7,639,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"163",2024-07-01,13,30,15911.7,635,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"164",2024-07-01,13,35,16793.7,638,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"165",2024-07-01,13,40,16094.7,633,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"166",2024-07-01,13,45,16219.7,631,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"167",2024-07-01,13,50,15990.4,627,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"168",2024-07-01,13,55,16741.4,622,0,0,26.9154340836013,0,0,16793.7,639,0,0,0,0
"169",2024-07-01,14,0,16451.7,616,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"170",2024-07-01,14,55,14503.7,565,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"171",2024-07-01,14,5,15401.7,588,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"172",2024-07-01,14,10,14858.7,568,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"173",2024-07-01,14,15,15968.7,568,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"174",2024-07-01,14,20,15726.7,560,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"175",2024-07-01,14,25,15964.7,561,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"176",2024-07-01,14,30,15353.7,558,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"177",2024-07-01,14,35,15368.7,560,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"178",2024-07-01,14,40,15884.7,565,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"179",2024-07-01,14,45,15720.7,568,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"180",2024-07-01,14,50,14476.7,562,0,0,28.4575757575758,0,0,16451.7,616,0,0,0,0
"181",2024-07-01,15,0,14197.7,561,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
"182",2024-07-01,15,5,13615.7,554,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
"183",2024-07-01,15,10,13259.7,553,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
"184",2024-07-01,15,15,14310.7,557,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
"185",2024-07-01,15,20,14555.7,557,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
"186",2024-07-01,15,25,15068.7,563,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
"187",2024-07-01,15,30,15230.7,573,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
"188",2024-07-01,15,35,15989.7,583,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
"189",2024-07-01,15,40,15623.7,579,0,0,27.4265866209262,0,0,15989.7,583,0,0,0,0
